harvest_id,farmer_id,crop_id,date_id,quantity_ton,selling_price,market
839,224,22,356,561.77,285974.42,apmc
845,1016,85,85,895.65,231919.71,apmc
864,230,42,724,129.29,152763.34,apmc
871,642,183,136,11.66,281256.09,apmc
890,74,14,517,274.51,276576,apmc
894,852,186,11,610.91,186908.33,apmc
895,400,151,66,256.2,54654.12,apmc
897,460,135,592,407.85,170494.54,apmc
903,919,141,366,915.4,372230.83,apmc
910,466,177,257,492.45,377474,apmc
912,374,164,473,657.98,406258.07,apmc
914,949,120,109,390.57,3621.01,apmc
916,1014,85,231,425.85,241764.13,apmc
922,403,43,303,721.42,244369.31,apmc
925,897,95,507,442.53,47584.62,apmc
926,447,167,229,979.16,275645.62,apmc
936,162,22,230,875.54,359735.84,apmc
956,59,173,478,678,424049.14,apmc
964,221,113,168,764.11,458859.2,apmc
965,59,109,460,397.67,176739.05,apmc
970,469,101,496,757.76,361216.85,apmc
990,257,197,563,562,123687.13,apmc
1000,445,36,365,564.83,73076.84,apmc
1007,175,61,399,847.02,391127.94,apmc
1012,752,17,256,209.47,127019.46,apmc
1014,787,12,159,347.47,214743.02,apmc
1015,665,99,91,435.69,372485.92,apmc
1020,346,144,15,403.14,9934.91,apmc
1022,1001,113,487,976.35,487438.86,apmc
1023,77,25,301,611.52,444819.96,apmc
1025,922,197,275,163.85,230890.72,apmc
1030,128,18,471,550.27,222792.27,apmc
1034,190,19,614,802.95,477134.13,apmc
1043,145,158,450,398.86,212806.66,apmc
1046,745,110,82,133.33,65522,apmc
1047,608,129,474,433.6,96493.4,apmc
1051,286,39,687,74.76,131257.74,apmc
1053,769,199,619,611.4,354532.56,apmc
1056,540,203,271,529.76,298638.63,apmc
1058,205,32,569,237.45,420612.45,apmc
1060,361,34,228,63.58,475253.32,apmc
1068,995,133,656,559.61,267024.24,apmc
1070,125,108,661,51.87,327893,apmc
1072,256,43,262,514.66,304734.85,apmc
1073,689,22,722,381.49,152466.22,apmc
1078,1,103,102,644.26,124709.86,apmc
1079,240,167,251,985.89,476904,apmc
1091,984,9,326,454.61,64717.73,apmc
1092,839,97,591,147.71,33752.47,apmc
1096,110,87,213,474.62,484566.11,apmc
1101,941,132,15,415.18,267891.21,apmc
1103,939,88,329,428.53,365107.56,apmc
1109,1027,54,31,661.31,376284.89,apmc
1110,700,3,503,600.12,363109.9,apmc
1117,930,136,537,698.23,4402.63,apmc
1118,866,152,461,379.82,471463.51,apmc
1119,911,52,132,693.53,172884.1,apmc
1134,692,69,697,506.93,294458.59,apmc
1139,411,130,275,952.87,482394.94,apmc
1144,926,180,148,928.01,434242.75,apmc
1152,661,46,686,475.31,317938.09,apmc
1163,1048,129,632,4.06,181000.9,apmc
1164,201,30,351,766.2,-388394.28,apmc
1171,627,155,348,274.95,174574.55,apmc
1180,519,32,516,37.99,140100.42,apmc
1181,409,117,63,772.88,310656.18,apmc
1182,450,56,274,11.56,92225.11,apmc
1210,927,108,688,150.48,401165.82,apmc
1211,978,128,246,918.17,123739.55,apmc
1218,265,38,29,615.3,41289.44,apmc
1224,152,204,325,215.34,43586.81,apmc
1232,1038,1,633,966.71,183441.82,apmc
1235,442,30,120,499.96,414710.03,apmc
1240,777,50,405,819.12,257720.83,apmc
1247,728,147,353,556.2,222232.8,apmc
1257,553,57,470,74.44,495936.67,apmc
1273,4,156,273,459.37,204937.25,apmc
1280,14,47,256,470.74,186799.54,apmc
1289,409,47,680,153.74,460902.16,apmc
1296,771,18,688,769.44,418741.64,apmc
1304,585,107,38,231.22,108087,apmc
1307,830,197,82,578.21,100592.67,apmc
1309,430,74,689,110.78,269473.97,apmc
1311,56,28,515,962.43,175220.49,apmc
1314,756,42,337,537.88,171166.75,apmc
1316,404,136,385,707.21,144962.98,apmc
1321,564,181,729,324.83,102565.98,apmc
1324,620,170,286,570.65,52231.54,apmc
1331,161,210,552,962.57,280008.4,apmc
1335,407,135,84,863.71,154451.16,apmc
1336,195,149,495,414.68,11581,apmc
1339,456,109,178,99.35,460072.62,apmc
1340,299,13,571,348.72,243561.74,apmc
1344,608,133,372,245.48,263296.05,apmc
1349,74,113,74,299.17,496779.88,apmc
1368,178,45,473,936.88,270909.56,apmc
1374,786,30,102,106.55,449514,apmc
1382,438,183,471,929.75,125076.17,apmc
1383,1003,155,320,982.49,404987.11,apmc
1386,527,109,363,305.72,246882.56,apmc
1389,1017,194,606,607.86,414103.49,apmc
1390,493,122,393,552.58,269744.82,apmc
1394,911,137,492,488.8,425693.27,apmc
1395,650,196,201,587.44,129388,apmc
1396,420,151,126,5.54,469157.14,apmc
1398,546,5,306,159.34,496535.65,apmc
1404,8,63,292,21.28,194198.42,apmc
1407,623,116,99,10.43,160228.24,apmc
1408,693,29,274,676.29,494566.54,apmc
1416,573,159,156,716.24,3680.3,apmc
1420,666,17,394,99.71,302903.71,apmc
1422,213,43,652,611.32,457466.54,apmc
1426,952,50,564,449.61,283876.79,apmc
1456,912,138,170,655.52,132643.41,apmc
1467,747,33,576,279.99,366470.34,apmc
1474,613,11,154,57.45,257707.58,apmc
1476,194,34,117,583.01,395677.31,apmc
1482,947,11,332,323.36,465606,apmc
1483,198,181,269,446.54,423489.81,apmc
1486,649,150,597,881.05,493041.46,apmc
1490,303,38,386,771.12,127497.4,apmc
1494,39,135,160,493.22,199547.57,apmc
1497,498,102,652,303.95,132692.62,apmc
1502,792,73,282,825.54,77347.64,apmc
1503,491,155,416,728.06,289705.86,apmc
1511,349,60,44,964.52,143688.56,apmc
1518,59,180,720,698.36,220086.26,apmc
1527,536,36,123,627.69,323992.52,apmc
1530,347,137,468,675.58,465842.36,apmc
1533,838,91,71,662.18,460500.21,apmc
1538,633,128,510,428.95,343747.79,apmc
1539,137,41,489,461.14,491880.48,apmc
1543,780,135,190,946.86,349857.77,apmc
1545,1021,54,571,192.41,35899.51,apmc
1557,968,103,417,632.47,99375,apmc
1565,685,23,576,152.84,186025.41,apmc
1569,1010,99,216,680.61,54198.71,apmc
1570,847,54,548,121.09,333091.19,apmc
1576,460,169,286,150.41,484803.86,apmc
1578,494,53,426,817.86,35153.52,apmc
1580,831,83,544,790.05,247586.28,apmc
1591,729,31,575,128.21,323299.13,apmc
1592,359,139,463,285.29,29239.83,apmc
1601,441,177,279,590.27,61984.93,apmc
1606,755,195,275,236.27,131799.24,apmc
1611,419,50,11,102.34,43719.12,apmc
1616,433,116,455,218.44,37605,apmc
1620,663,79,263,596.92,165531.9,apmc
1624,348,71,550,489.73,338746.36,apmc
1627,391,1,382,157.56,416129.65,apmc
1640,398,27,382,840.81,392123.97,apmc
1641,337,98,387,124.22,107071.18,apmc
1642,1043,192,591,507.82,360057.33,apmc
1652,415,190,504,755.89,123359,apmc
1655,623,12,563,456.29,492942.31,apmc
1673,65,203,465,979.8,251911.42,apmc
1675,675,162,563,299.05,195865.22,apmc
1676,1003,178,663,21.8,45054.53,apmc
1683,266,131,660,387.95,414023.98,apmc
1693,946,24,149,403.19,21565.35,apmc
1707,246,153,637,641.73,463660.26,apmc
1717,669,67,305,370.25,52714.26,apmc
1720,259,3,396,584.88,-219873.81,apmc
1721,230,176,13,757.56,265084.64,apmc
1726,672,153,670,410.22,346365.6,apmc
1727,322,10,86,922.01,344457.68,apmc
1734,141,24,107,287.73,-78688.89,apmc
1735,681,145,614,703.72,150195.77,apmc
1740,77,176,691,213.66,59462.57,apmc
1744,485,31,250,373.09,9018.65,apmc
1747,232,29,164,339.3,176672,apmc
1751,984,204,602,654.06,316380.91,apmc
1753,436,13,707,34.98,78832.8,apmc
1758,946,184,414,839.17,28228.67,apmc
1760,723,68,628,883.4,481343.13,apmc
1762,811,83,638,4.09,99113.03,apmc
1763,1008,147,275,218.99,271927.11,apmc
1767,509,87,601,252.44,45485,apmc
1777,257,113,461,806.04,63371.52,apmc
1786,467,150,21,764.29,429072.94,apmc
1789,978,143,386,881.64,373706.55,apmc
1791,938,151,689,825.36,241325.39,apmc
1803,394,196,256,101.44,434005.82,apmc
1809,740,31,631,154.86,77779.1,apmc
1810,741,187,525,708.22,229927.78,apmc
1820,246,74,219,747.88,262063.61,apmc
1839,298,129,694,818.96,328837.8,apmc
1851,729,156,641,730.27,195251.65,apmc
1855,531,59,38,161.65,243183,apmc
1858,635,168,584,791.67,128626.13,apmc
1859,817,69,137,993.31,227808,apmc
1860,643,94,454,408.96,454776,apmc
1866,78,125,267,8.88,234625.54,apmc
1869,424,21,479,545.23,486833.98,apmc
1872,970,119,177,286.19,301941,apmc
1873,938,117,294,465.72,228650.17,apmc
1885,132,170,604,375.35,374071.61,apmc
1886,531,99,448,426.42,8396.59,apmc
1893,204,166,511,694.84,379179.27,apmc
1902,528,127,278,896.5,148383.63,apmc
1907,858,210,86,35.97,440138,apmc
1912,677,188,138,278.68,191661.83,apmc
1941,152,164,627,767.75,388364.94,apmc
1943,181,167,90,133.5,187148.9,apmc
1952,379,47,437,209.54,137744,apmc
1974,784,94,72,869.98,185331.9,apmc
1978,23,129,715,380.49,496534.77,apmc
1982,690,98,143,311.76,299786.66,apmc
2001,613,168,561,884.53,259421.01,apmc
2013,47,93,643,229.36,289437.66,apmc
2014,562,145,173,690.05,71992.81,apmc
2029,243,165,520,711.54,271167.48,apmc
2040,766,126,256,88.39,299007.66,apmc
2049,565,87,469,697.81,499861.5,apmc
2055,156,184,214,660.24,105017.95,apmc
2063,475,76,68,214.03,441605.55,apmc
2071,733,9,184,993.4,308762.53,apmc
2075,510,118,394,953.07,221017.8,apmc
2079,213,169,595,556.73,905.11,apmc
2084,90,66,675,492.12,428934,apmc
2097,64,204,5,740.57,182218,apmc
2099,584,80,97,383.34,65044.36,apmc
2100,4,39,677,664.46,245541.56,apmc
2102,697,194,114,939.89,456388.09,apmc
2106,678,122,721,729.97,327221.45,apmc
2113,397,59,213,707.03,400408.74,apmc
2133,462,122,292,489.06,277762.07,apmc
2144,578,207,422,463.05,1720.14,apmc
2146,45,84,354,810.87,100540.36,apmc
2147,48,76,635,433.16,278273.14,apmc
2154,352,101,95,799.91,441711.37,apmc
2155,68,151,119,91.59,13073.33,apmc
2158,461,147,53,737.87,91400.02,apmc
2161,453,35,215,424.43,300503.73,apmc
2172,710,152,302,588.58,203148.67,apmc
2185,362,14,548,10.15,214896,apmc
2189,346,147,582,814.62,141141.34,apmc
2198,691,30,170,626.64,217584.37,apmc
2200,1006,34,438,13.74,289536.8,apmc
2209,464,140,698,931.21,379344.28,apmc
2220,572,40,545,97.91,424932,apmc
2224,334,130,535,296.19,107494.91,apmc
2235,344,154,727,638.15,20425.39,apmc
2240,247,118,702,750.21,499141.48,apmc
2241,800,101,611,453.13,340267,apmc
2245,992,32,670,319.05,443325.88,apmc
2247,735,37,46,235.72,175391.24,apmc
2248,760,116,593,499.59,426556.6,apmc
2259,565,5,300,960.84,62921.91,apmc
2263,488,99,203,938.12,331748.75,apmc
2274,780,196,43,34.01,330487.88,apmc
2276,270,88,156,476.93,459846.02,apmc
2285,715,152,132,586.64,342193.87,apmc
2286,911,180,4,639.73,83835.13,apmc
2289,33,133,58,245.01,179803.97,apmc
2301,55,50,527,718.05,75387.72,apmc
2303,150,96,310,935.18,306639.58,apmc
2307,811,126,644,179.46,407098,apmc
2314,882,105,152,451.31,449065.4,apmc
2317,776,90,673,466.68,308241.66,apmc
2318,843,58,696,395.61,62833.02,apmc
2328,417,34,712,485.94,252297.36,apmc
2335,478,190,317,724.7,324190.61,apmc
2338,625,31,615,339.08,291438.11,apmc
2340,201,117,663,967.77,114540,apmc
2347,247,161,298,3.12,493797.06,apmc
2357,783,25,62,894.46,371713.52,apmc
2367,627,203,686,859.09,77578.78,apmc
2369,390,28,34,148.22,203981.8,apmc
2374,928,172,534,915.43,301448.59,apmc
2383,559,16,610,740.5,202377.63,apmc
2408,749,25,696,42.58,143722,apmc
2427,1003,154,538,372.23,242040.06,apmc
2431,310,151,24,408.86,102406.25,apmc
2432,723,14,175,923.17,202822.32,apmc
2436,772,190,585,747.52,66029.53,apmc
2442,594,84,728,742,157358.38,apmc
2447,173,133,546,989.75,78525.82,apmc
2449,323,33,259,869.18,296956.19,apmc
2454,17,193,308,385.72,146770.7,apmc
2458,699,16,624,874.94,317317.9,apmc
2459,922,188,39,849.3,280393.35,apmc
2477,734,161,144,642.34,253442.26,apmc
2480,948,160,481,746.6,484784.06,apmc
2483,11,79,228,667.21,95502.58,apmc
2500,223,155,263,641.83,62027.63,apmc
2504,1033,95,608,609.43,374222,apmc
2506,256,91,498,196.33,3922.56,apmc
2509,181,128,291,727.31,35826.22,apmc
2522,217,96,317,347.91,64689.92,apmc
2533,452,20,714,331.4,40239.61,apmc
2534,137,155,412,289.2,215825.54,apmc
2545,681,115,253,683.49,396884.35,apmc
2552,695,23,66,663.04,62431.79,apmc
2557,300,182,445,672.51,250559.25,apmc
2560,836,76,516,847.43,370528.99,apmc
2564,978,25,100,784.06,409643.3,apmc
2571,668,48,61,766,389419,apmc
2578,29,69,39,557.7,257144.8,apmc
2586,102,59,497,793.05,190170.08,apmc
2591,723,105,95,345.32,494012.67,apmc
2596,262,3,47,449.12,104693.92,apmc
2599,265,150,553,731.11,364984.65,apmc
2607,895,88,17,921.03,322573.65,apmc
2610,50,83,493,162.01,117280.09,apmc
2619,383,26,644,62.5,119428.9,apmc
2622,108,133,647,159.69,259344.62,apmc
2632,773,169,382,513.52,64610.91,apmc
2633,446,189,77,700.42,470538.74,apmc
2660,383,65,626,193.03,200928.09,apmc
2675,20,162,397,871.78,286338.66,apmc
2678,180,129,59,610.4,50844.92,apmc
2682,105,107,500,779.6,191881.32,apmc
2685,161,43,165,494.88,71372.19,apmc
2692,699,45,25,212.13,239853.7,apmc
2695,929,186,542,231.83,484394.62,apmc
2697,231,149,715,696.4,104710.05,apmc
2713,78,171,279,567.63,84545.08,apmc
2716,1049,38,543,631.9,397038.11,apmc
2718,424,122,727,162.35,285277.61,apmc
2719,745,203,279,814.1,71392.52,apmc
2720,448,177,247,788.97,488594.36,apmc
2724,987,62,23,370.69,146313.34,apmc
2728,991,34,591,385.95,262631.81,apmc
2739,719,145,496,637.87,337475.07,apmc
2742,883,56,73,273.85,190284.15,apmc
2761,445,111,114,513.49,119906.09,apmc
2766,735,163,700,452.88,155798.7,apmc
2773,531,206,53,783.19,291466.25,apmc
2776,244,32,62,179.6,247630.46,apmc
2789,301,128,329,680.87,148139,apmc
2808,495,190,364,701.98,114127.17,apmc
2818,722,153,699,264.04,56854,apmc
2821,930,206,164,75.22,173172.91,apmc
2827,225,69,135,323.1,459288.11,apmc
2846,360,186,476,513.69,89315.71,apmc
2847,661,10,679,263.71,408531.64,apmc
2861,716,152,680,715.62,407858.24,apmc
2862,118,115,5,676.32,72666.25,apmc
2868,1011,14,508,277.05,352221,apmc
2875,406,92,513,107.04,467153.71,apmc
2883,388,205,709,479.98,89111.36,apmc
2884,743,46,636,383.5,168800.54,apmc
2895,29,188,575,249.79,432105.3,apmc
2898,276,146,265,985.88,374624.92,apmc
2924,597,14,8,921.53,347458.34,apmc
2925,661,129,110,197.87,369296.16,apmc
2926,954,208,225,10.32,96939.53,apmc
2933,897,192,48,624.75,92559.31,apmc
2948,219,112,581,52.34,289605.21,apmc
2958,272,133,495,234.62,466890.2,apmc
2961,785,155,531,821.46,209921.44,apmc
2963,995,140,653,452.26,12838.25,apmc
2970,509,84,725,381.6,315679.03,apmc
2973,673,6,275,91.87,215682.85,apmc
2984,774,42,150,169.11,356102.71,apmc
2996,377,207,275,87.37,351283.3,apmc
3004,114,24,640,173.26,243443.27,apmc
3008,534,201,237,694.89,285207.74,apmc
3014,629,130,144,1.34,286017.03,apmc
3019,857,30,452,137.88,387934.04,apmc
3029,643,126,352,655.08,414638.06,apmc
3030,889,15,702,292.47,391550.24,apmc
3036,609,165,349,733.79,379433,apmc
3042,942,86,613,271.61,323202.49,apmc
3043,356,122,224,469.91,104741.59,apmc
3044,800,114,100,491.84,446280.76,apmc
3059,184,57,487,302.55,234688.35,apmc
3063,484,71,506,291.41,497116.32,apmc
3066,845,97,54,903.53,195904.16,apmc
3071,544,149,418,830.93,138607.42,apmc
3074,356,29,598,453.59,69073.82,apmc
3075,205,210,25,966.1,180534.99,apmc
3078,239,89,155,879.83,349438.03,apmc
3083,352,35,336,663.65,348.63,apmc
3092,503,90,93,271.97,252834.75,apmc
3110,745,120,131,113.82,164504,apmc
3119,748,145,243,870.87,439281.42,apmc
3121,573,35,376,841.34,271448.55,apmc
3124,58,155,376,227.7,359743,apmc
3125,7,62,628,815.78,154327.89,apmc
3129,156,76,95,91.52,318185.83,apmc
3140,154,76,203,416.19,104645.35,apmc
3141,434,176,524,860.64,168444.56,apmc
3142,646,176,541,449.2,393923.37,apmc
3147,306,115,718,625.93,72899.32,apmc
3150,961,28,431,12.51,392756.14,apmc
3153,944,4,649,419.01,339971.83,apmc
3158,761,41,60,542.04,276858.86,apmc
3159,278,49,278,717.5,469945,apmc
3163,280,48,165,85.07,302523.11,apmc
3167,646,171,261,751.84,217163.55,apmc
3168,1047,153,292,210.45,497511.56,apmc
3169,937,158,525,856.89,20911.81,apmc
3175,1017,193,547,855.01,172533.1,apmc
3185,156,192,258,508.57,400216.44,apmc
3209,102,129,312,607.13,373169.64,apmc
3215,634,61,386,199.12,183351.73,apmc
3217,243,76,452,979.78,382837.14,apmc
3218,566,49,43,700.42,474650,apmc
3230,527,194,87,902.97,2189.52,apmc
3242,1017,118,109,305.03,155847,apmc
3246,835,152,403,261.1,112636.58,apmc
3247,813,160,281,617.79,480757.26,apmc
3252,147,79,678,959.07,211938.95,apmc
3275,90,68,274,445.91,289622.95,apmc
3276,269,205,356,267.63,39291.36,apmc
3282,543,28,279,499.63,296251.54,apmc
3283,997,199,495,639.56,403752.92,apmc
3300,354,184,167,735.49,166100.65,apmc
3301,345,116,371,483.82,437765.53,apmc
3322,585,54,68,764.61,176208.42,apmc
3325,733,157,575,280.2,301972.4,apmc
3329,1048,151,535,768.07,449877,apmc
3332,552,78,482,464.08,437808.98,apmc
3342,348,146,349,571.13,213114,apmc
3344,589,82,11,817.97,78402.67,apmc
3345,361,108,442,513.94,66649.58,apmc
3350,125,76,390,36.52,23191.91,apmc
3353,799,13,111,589.54,15249.88,apmc
3355,619,71,283,712.87,75205.53,apmc
3356,192,35,48,880.29,394690.72,apmc
3358,700,195,408,951.23,33641.63,apmc
3368,604,147,516,467.13,256928.39,apmc
3379,297,11,143,353.3,187928.59,apmc
3380,121,103,71,229.28,140312.1,apmc
3384,342,90,261,832.8,398321.78,apmc
3393,469,41,599,184.12,216313.43,apmc
3394,343,160,111,890.01,315870.69,apmc
3397,20,84,6,228.5,287660.02,apmc
3398,552,57,20,510.25,433302.53,apmc
3414,752,24,494,610.83,88093.82,apmc
3416,192,163,73,63.57,254854.82,apmc
3428,506,197,683,945.62,31996.64,apmc
3435,372,159,212,271.61,274939.85,apmc
3436,331,117,239,109.6,433541,apmc
3437,467,7,553,999.49,411031.06,apmc
3442,396,168,358,960.75,180958.1,apmc
3446,995,98,146,816.46,14641.43,apmc
3458,790,122,136,910.02,342221.27,apmc
3468,678,140,5,20.5,39725.1,apmc
3477,377,5,219,753.42,152526.48,apmc
3479,765,50,62,790.18,359368.52,apmc
3481,930,73,548,301.14,261861.4,apmc
3487,217,133,132,473.62,169892.2,apmc
3488,285,100,350,175.19,53287.8,apmc
3491,196,105,405,416.73,205751,apmc
3498,32,54,463,301.09,330493.28,apmc
3500,259,22,574,422.64,50261.81,apmc
4,917,101,534,331.7,253611.65,export
9,695,97,581,871.55,247226.07,export
17,851,61,567,220.89,107060.7,export
22,294,10,394,243.68,292328.08,export
26,912,139,67,79.44,380051.19,export
35,207,148,615,981.38,198021.83,export
43,98,95,449,136.92,397781.76,export
44,604,22,374,825.77,5478.44,export
45,1039,23,91,214165.14039540733,446380.96,export
60,266,148,663,767.86,462373.27,export
79,420,117,25,70.1,31441.51,export
95,144,207,552,6.12,224856.19,export
112,12,31,90,828.75,428940.95,export
118,618,54,540,237.85,172961.17,export
124,76,169,115,147.73,477512.27,export
125,362,86,345,711.95,456026.16,export
128,10,50,580,283.42,254416.22,export
146,706,3,121,757.91,404358.37,export
147,690,110,554,937.3,70631.84,export
154,656,100,105,894.4,41720.88,export
166,576,122,309,94.6,241457.67,export
171,412,156,562,926.19,219589.13,export
205,142,95,400,550.49,358986.77,export
211,919,145,622,406.82,227408.85,export
212,940,139,92,910.65,427107.46,export
217,514,22,82,69.98,174328,export
219,560,170,463,993.5,327556.82,export
226,861,47,521,432.72,429939,export
227,933,15,671,978.86,90313.12,export
228,535,15,54,230.76,460180.03,export
230,767,172,472,700.56,392098.4,export
242,880,205,348,459.74,95549.84,export
254,399,156,437,157.64,280395.6,export
262,621,62,162,110.24,157643.14,export
271,877,131,161,53.17,20776.25,export
275,252,95,428,737.79,242038.34,export
277,648,22,191,55.95,77247.28,export
289,953,157,465,43.86,451437.65,export
292,834,190,455,110.64,122406.01,export
306,861,1,151,381.07,93877.72,export
313,416,68,45,235.24,261323.2,export
314,928,63,659,982.24,160846.19,export
316,645,19,546,226.27,359696.48,export
319,1005,133,144,842.46,186272.37,export
326,16,157,582,242.48,184032.7,export
328,458,135,7,427.94,439128.09,export
332,1003,131,512,230.23,306848.95,export
342,1028,70,27,75.55,409428.56,export
345,830,151,703,856.05,379312.37,export
353,115,29,390,308.64,292068.06,export
361,636,9,388,262.47,204763.72,export
369,694,90,245,102.38,311953.38,export
370,107,168,662,932.42,138074.99,export
371,375,61,357,552.52,470396.17,export
378,382,171,489,784.54,71008.33,export
379,197,115,680,147.58,165288.61,export
390,841,34,519,656.25,123379.23,export
392,1036,32,363,286.95,364082.32,export
393,449,23,352,690.9,275815.64,export
397,779,159,466,851.4,181731.26,export
405,575,128,631,199.95,142111.31,export
406,102,149,632,453.05,364582.83,export
408,805,195,289,340.22,299098.46,export
411,171,17,38,829.05,472253.1,export
418,214,64,588,821.5,303305.32,export
422,557,16,320,417.36,364767.11,export
427,216,110,589,279.48,45811.52,export
430,256,82,66,680.13,309905.48,export
431,981,139,382,82.17,243712.83,export
434,370,178,84,565.38,103135.61,export
443,736,174,341,542.41,108315.47,export
444,903,80,299,277.44,111521.6,export
456,515,99,621,243.3,382413,export
472,237,86,373,137.93,124478.66,export
476,35,201,322,172.14,311640.03,export
491,951,87,372,911.28,458223.12,export
493,770,197,659,912103.3736928094,324254.84,export
504,1000,106,559,897.9,458749.11,export
508,345,141,115,969.1,401117.85,export
509,180,44,410,93.79,106310.45,export
517,117,70,479,796.48,202932.26,export
530,27,57,162,589.65,333504.32,export
549,493,37,37,954.14,457887.21,export
556,320,182,481,29.08,186326.21,export
557,605,110,281,282.99,24048.46,export
566,1017,181,698,479.43,20010,export
567,33,72,131,538.17,23403.51,export
570,208,209,16,566.5,42623.21,export
574,5,159,164,133.42,66990.73,export
583,558,97,260,852.98,263804.82,export
591,419,209,113,698.8,96575.69,export
605,731,130,51,538.95,96196.97,export
609,961,71,256,959.9,178903.19,export
620,812,137,86,467.08,1255.06,export
621,520,31,471,241.18,329494.04,export
622,92,32,576,788.02,271877.47,export
628,874,145,526,340.54,460578.25,export
630,958,68,212,620.81,489510.02,export
636,531,145,36,166.19,64787.98,export
647,189,49,58,871.23,272556.57,export
653,668,106,249,743.16,301947.22,export
655,718,96,286,14.95,296519.4,export
657,194,181,379,726.93,355927.95,export
660,278,150,536,391.05,354770.19,export
665,102,21,19,431.39,160017,export
681,967,18,160,499.56,424247,export
687,76,171,580,461.86,428633.16,export
694,774,149,690,406.33,92022.4,export
707,1050,189,68,906.34,95326.59,export
731,606,74,297,476.71,80144.04,export
734,1045,46,679,539.83,115802.87,export
736,412,113,698,24.09,303029.1,export
739,94,100,209,210.53,227623.31,export
742,541,77,176,679.1,25254.36,export
752,887,125,434,531.2,86804.83,export
756,534,67,651,150.23,224571.31,export
757,291,38,88,389.62,137837.88,export
758,958,145,540,960.8,364191.37,export
768,1049,8,439,638.85,482876.06,export
786,282,62,387,351.72,188962.17,export
787,454,77,83,39.99,380799.48,export
809,952,126,94,261.27,402933,export
815,984,130,115,697.62,460951.7,export
819,562,163,520,226.59,309072.61,export
822,482,113,97,524.83,89974.13,export
826,140,106,64,620.17,480902.36,export
835,681,190,299,811.84,384834.87,export
837,706,204,363,642.84,95385.87,export
856,642,201,430,688.22,394845.32,export
868,914,60,20,298.09,229219.79,export
873,168,59,236,186.84,204320.94,export
874,309,9,667,829.94,408702.41,export
875,793,33,90,962.4,94249.78,export
885,463,62,438,258,217000.99,export
900,69,60,362,962,158869.2,export
901,639,133,186,270.41,289283.8,export
905,468,117,466,26.45,402405.31,export
906,43,124,590,551.13,315578.75,export
934,748,11,580,119.1,293735.34,export
937,790,101,712,379.95,472481.09,export
938,722,204,555,277.86,26316.37,export
939,255,27,308,351.59,463613,export
947,725,93,302,791.96,242847.39,export
953,353,134,149,34.1,386234,export
958,829,195,637,132.26,97388,export
960,496,44,663,239.53,453508.3,export
963,582,45,125,856.28,163700.46,export
972,354,162,531,376.67,354017.48,export
973,762,206,284,527.79,54373.45,export
992,792,155,488,205.61,210280,export
996,574,184,509,976.77,452040.16,export
997,319,39,232,628.25,3162.87,export
1005,623,114,103,591.84,416450.17,export
1009,216,119,148,926.57,318189.87,export
1017,245,35,104,778.34,403172.74,export
1019,272,196,213,991.7,195304.62,export
1040,381,152,492,974.62,324359.92,export
1057,573,50,183,221.29,132653.27,export
1059,25,188,194,370.18,250360.53,export
1063,389,205,365,748.71,248166.7,export
1066,931,203,570,30.63,444283.2,export
1075,1048,207,369,977.04,11329.37,export
1082,98,81,244,569.84,214972.56,export
1094,698,45,61,942.15,291176,export
1100,738,142,67,801.16,392240,export
1104,1002,93,647,814.57,199631.04,export
1107,90,96,209,246.64,372144.46,export
1108,712,141,656,772.55,229040.44,export
1113,147,35,11,741.33,-115752.97,export
1130,941,160,566,928.25,354557.88,export
1133,268,85,533,925.89,282871.99,export
1146,59,67,57,313.61,299558.89,export
1148,474,209,467,593.07,429616.47,export
1150,618,186,279,644,14028.08,export
1153,502,28,175,989.59,185674.81,export
1157,336,137,506,314.55,231731.05,export
1166,549,24,145,584.11,100507.19,export
1169,549,168,198,415.92,361093.62,export
1172,271,21,349,336.52,154276.92,export
1179,827,34,52,885.96,39736.78,export
1186,418,94,91,956.87,489567.2,export
1188,110,144,709,864,473178.23,export
1190,102,204,552,849.64,279024.78,export
1192,67,54,145,758.89,25334.28,export
1194,28,206,424,415.69,372656.13,export
1202,316,70,106,470.24,439551.46,export
1203,444,189,164,940.29,336740.02,export
1204,740,176,520,503.91,382650.81,export
1217,371,131,565,297.94,55023.63,export
1245,875,158,633,609.86,437313.72,export
1249,1028,93,393,976.17,37866.37,export
1251,735,158,469,552.03,128600.66,export
1256,386,168,554,19.17,497761.6,export
1261,945,53,169,962.63,297664.12,export
1264,956,80,121,401.38,363206.75,export
1271,768,146,408,659.66,21552.82,export
1274,261,110,700,918.7,136648.81,export
1275,127,202,248,793.84,146829.16,export
1285,646,79,159,983.54,398936.2,export
1287,173,2,251,308,458720,export
1298,795,84,433,844.39,218272.49,export
1303,283,163,334,207.49,74618.13,export
1305,673,83,114,226.67,353887.68,export
1327,833,204,207,934.82,455757.6,export
1328,27,163,625,316.3,150647.34,export
1329,572,41,171,28.65,491059.16,export
1330,1018,190,634,900.76,103644.96,export
1345,52,72,645,262.95,466336.06,export
1350,848,23,28,938.79,33409.6,export
1355,126,191,685,375.11,148438.52,export
1364,912,162,116,235.33,226550.09,export
1369,709,187,118,136.21,136997.74,export
1372,576,70,561,666.65,405140.96,export
1375,86,97,326,305.95,457184.44,export
1388,888,82,60,101.8,435469.91,export
1392,921,73,657,70.78,27249.73,export
1399,924,40,13,898.58,41988.94,export
